smiles0,smiles1,charge0,charge1,natoms0,natoms1,system_id,group_orig,group_id,k_index,geom_id,cc_basis,cc_HF,cc_MP2_os,cc_MP2_ss,cc_CCSD_os,cc_CCSD_ss,cc_(T),cc_[T],cc_MP2_all,cc_CCSD(T)_all,cc_delta_CCSD(T),qz_HF,qz_MP2_os,qz_MP2_ss,qz_MP2_all,tz_HF,tz_MP2_os,tz_MP2_ss,tz_MP2_all,cbs_MP2_os,cbs_MP2_ss,cbs_MP2_all,cbs_CCSD(T)_all,espx_HF_es,espx_HF_hl,espx_HF_ovl,espx_MP2_es,espx_MP2_ovl,sapt_es,sapt_ex,sapt_exs2,sapt_ind,sapt_exind,sapt_disp,sapt_exdisp_os,sapt_exdisp_ss,sapt_delta_HF,sapt_all,nn_CCSD(T)_all,nn_CCSD(T)_all_05,nn_CCSD(T)_all_95,xyz,elements,reference,system_name
C1CCCC1,O=c1cc[nH]c(=O)[nH]1,0,0,15,12,26568,S66x8,3057234,50,66868546,avdz,-0.030160000000000006,-0.51767,-0.52779,-0.33865,-0.45843,-0.15944,-0.17325,-1.07561,-0.98667,0.08893999999999999,-0.02643,-0.53476,-0.5414,-1.10259,-0.02621,-0.53174,-0.5395300000000001,-1.09748,-0.53696,-0.54277,-1.10616,-1.01721,-0.02877,0.00831,0.00065,-0.04143,0.0008699999999999999,-0.0291,0.03914,0.03914,-0.03556,0.0032,-1.07328,0.0016600000000000002,0.00433,-0.08204,-1.17165,-0.90996,-1.00001,-0.82055,1.10266 -0.88854 5.88946 1.15698 0.57741 6.3224 -0.01037 1.19022 5.55163 -1.12732 0.15265 5.72266 -0.40428 -1.2139 5.82631 1.55652 -0.9806 4.90148 1.64717 -1.55252 6.55866 2.11527 1.05031 6.11168 0.96886 0.65905 7.39562 0.26393 1.27901 4.49816 -0.29479 2.18137 5.90326 -1.85286 0.17627 4.91129 -1.6714 0.35735 6.64491 -0.64695 -1.85805 4.98296 -0.71939 -1.7413 6.7254 -1.99365 -1.45627 0.9669 -1.17905 -0.57368 0.75948 -1.47671 0.81116 0.43756 -0.46811 1.68296 0.23489 0.84563 1.30599 0.32683 1.58969 1.96888 0.18596 1.25426 0.01946 0.63624 2.4223 -0.30172 0.73188 0.19573 -0.84469 0.82385 0.4504 -1.79675 1.04977 -2.50636 1.11565 0.36389 -0.63844 2.72164 -0.00616,C C C C C H H H H H H H H H H O C C C N H C O N H H H,-1.026,42_UracilCyclopentane
C1CCCC1,O=c1cc[nH]c(=O)[nH]1,0,0,15,12,26568,S66x8,3057234,100,66868547,avdz,-0.02165,-0.12186,-0.12677,-0.07553,-0.10786,-0.03693,-0.0401,-0.27029000000000003,-0.24197,0.02832,-0.0208,-0.12473,-0.12886,-0.27439,-0.02065,-0.12410999999999997,-0.12852,-0.27328,-0.12519,-0.1291,-0.27509,-0.24677,-0.01263,-0.01242,1e-05,-0.01377,1e-05,-0.01251,0.0008,0.0008,-0.00851,3e-05,-0.25392,2e-05,5e-05,-0.01941,-0.29345,-0.2303,-0.26999,-0.18648,1.14616 -0.91224 7.3008 1.20047 0.55371 7.73373 0.03312 1.16652 6.96296 -1.08383 0.12895 7.13399 -0.36079 -1.23759 7.23765 1.60001 -1.0043 6.31281 1.69066 -1.57622 7.96999 2.15876 1.02661 7.52301 1.01236 0.63535 8.80696 0.30742 1.25531 5.90949 -0.2513 2.15767 7.31459 -1.80936 0.15257 6.32262 -1.62791 0.33365 8.05624 -0.60345 -1.88175 6.39429 -0.6759 -1.765 8.13673 -1.99365 -1.45627 0.9669 -1.17905 -0.57368 0.75948 -1.47671 0.81116 0.43756 -0.46811 1.68296 0.23489 0.84563 1.30599 0.32683 1.58969 1.96888 0.18596 1.25426 0.01946 0.63624 2.4223 -0.30172 0.73188 0.19573 -0.84469 0.82385 0.4504 -1.79675 1.04977 -2.50636 1.11565 0.36389 -0.63844 2.72164 -0.00616,C C C C C H H H H H H H H H H O C C C N H C O N H H H,-0.253,42_UracilCyclopentane
CC(C)(C)C,O=c1cc[nH]c(=O)[nH]1,0,0,17,12,26569,S66x8,3057369,-10,66869620,avdz,5.77975,-4.01123,-4.1229,-2.69814,-3.67196,-1.19515,-1.28043,-2.35438,-1.7855,0.56888,5.72021,-4.58734,-4.4345300000000005,-3.30166,5.72789,-4.4482,-4.38553,-3.10585,-4.68887,-4.47029,-3.43895,-2.87007,-4.88236,6.97301,0.10279,-5.4127,0.11448,-4.86869,11.65438,11.60144,-2.94853,2.64805,-10.5223,0.4243,0.68094,-1.0594,-3.99127,-2.40678,-2.81706,-2.08819,-1.84942 0.71696 4.69185 -0.53267 -0.02433 4.47697 0.08276 -0.37776 5.82825 0.43245 0.86915 3.70118 -0.79399 -1.30436 3.68661 -2.55649 0.09876 5.24671 -1.68992 1.63715 5.25603 -2.30713 0.97846 3.73669 1.02593 -0.91014 5.69747 0.27979 0.52198 6.41305 -0.58853 -1.0155 6.40499 1.38102 0.35656 3.53083 0.63774 1.78729 4.25461 0.01006 1.14764 2.73372 -1.25773 -1.08253 2.72398 0.13859 -1.84276 3.50697 -1.4645 -1.96617 4.23679 -1.53077 -0.5884 0.12359 -0.43246 -0.08734 0.29466 -0.06687 1.29128 0.01964 1.18354 1.71794 0.29053 2.13413 0.8866 0.81908 3.05534 1.2239 1.04343 1.90278 -0.44318 1.12831 2.74381 -1.16392 1.62859 0.62608 -0.85091 0.80592 0.40919 -1.8115 1.0344 -0.80974 1.95181 -0.39284 1.50185 2.73387 0.10983,C C C C C H H H H H H H H H H H H O C C C N H C O N H H H,-2.807,43_UracilNeopentane
CC(C)(C)C,O=c1cc[nH]c(=O)[nH]1,0,0,17,12,26569,S66x8,3057369,-5,66869621,avdz,3.23986,-3.20859,-3.30201,-2.16411,-2.95649,-0.97459,-1.04476,-3.27074,-2.85532,0.41542,3.20311,-3.60145,-3.52307,-3.92141,3.20735,-3.50618,-3.4879300000000004,-3.78676,-3.67097,-3.54871,-4.01657,-3.60116,-3.16475,3.97618,0.0665,-3.4980800000000003,0.07528,-3.15,6.98147,6.96133,-1.67464,1.44259,-8.10406,0.26782,0.44049,-0.65462,-4.45096,-3.29638,-3.5939400000000004,-3.05525,-1.90282 0.7138 4.84139 -0.58607 -0.02749 4.62652 0.02936 -0.38093 5.97779 0.37905 0.86599 3.85073 -0.84739 -1.30752 3.83615 -2.60989 0.09559 5.39625 -1.74332 1.63398 5.40557 -2.36053 0.9753 3.88624 0.97253 -0.9133 5.84701 0.22638 0.51882 6.5626 -0.64193 -1.01866 6.55453 1.32762 0.35339 3.68037 0.58434 1.78413 4.40415 -0.04334 1.14448 2.88326 -1.31113 -1.08569 2.87353 0.08519 -1.84592 3.65651 -1.5179 -1.96934 4.38634 -1.53077 -0.5884 0.12359 -0.43246 -0.08734 0.29466 -0.06687 1.29128 0.01964 1.18354 1.71794 0.29053 2.13413 0.8866 0.81908 3.05534 1.2239 1.04343 1.90278 -0.44318 1.12831 2.74381 -1.16392 1.62859 0.62608 -0.85091 0.80592 0.40919 -1.8115 1.0344 -0.80974 1.95181 -0.39284 1.50185 2.73387 0.10983,C C C C C H H H H H H H H H H H H O C C C N H C O N H H H,-3.56,43_UracilNeopentane
CC(C)(C)C,O=c1cc[nH]c(=O)[nH]1,0,0,17,12,26569,S66x8,3057369,0,66869622,avdz,1.74598,-2.57926,-2.66089,-1.74032,-2.39191,-0.79673,-0.8550200000000001,-3.4941800000000005,-3.18298,0.3112,1.7218,-2.84908,-2.81882,-3.94609,1.724,-2.78338,-2.79334,-3.85271,-2.89703,-2.83741,-4.0126300000000015,-3.70143,-2.10243,2.21146,0.04298,-2.30487,0.0495,-2.08993,4.18582,4.17816,-0.96958,0.78894,-6.31093,0.16799,0.28474,-0.42028,-4.36324,-3.4330199999999995,-3.68793,-3.23719,-1.95534 0.71069 4.98846 -0.63859 -0.0306 4.77359 -0.02316 -0.38404 6.12486 0.32653 0.86288 3.9978 -0.89991 -1.31063 3.98322 -2.66241 0.09248 5.54332 -1.79584 1.63087 5.55264 -2.41305 0.97219 4.03331 0.92001 -0.91641 5.99408 0.17387 0.5157 6.70967 -0.69445 -1.02178 6.7016 1.2751 0.35028 3.82744 0.53182 1.78101 4.55122 -0.09586 1.14136 3.03033 -1.36365 -1.0888 3.0206 0.03267 -1.84903 3.80358 -1.57042 -1.97245 4.53341 -1.53077 -0.5884 0.12359 -0.43246 -0.08734 0.29466 -0.06687 1.29128 0.01964 1.18354 1.71794 0.29053 2.13413 0.8866 0.81908 3.05534 1.2239 1.04343 1.90278 -0.44318 1.12831 2.74381 -1.16392 1.62859 0.62608 -0.85091 0.80592 0.40919 -1.8115 1.0344 -0.80974 1.95181 -0.39284 1.50185 2.73387 0.10983,C C C C C H H H H H H H H H H H H O C C C N H C O N H H H,-3.678,43_UracilNeopentane
CC(C)(C)C,O=c1cc[nH]c(=O)[nH]1,0,0,17,12,26569,S66x8,3057369,5,66869623,avdz,0.87211,-2.08237,-2.15575,-1.40285,-1.94327,-0.65258,-0.70131,-3.36601,-3.12659,0.23942,0.8552200000000001,-2.26919,-2.26938,-3.68335,0.8562200000000001,-2.22359,-2.25075,-3.61811,-2.30246,-2.28298,-3.73022,-3.4908,-1.43513,1.17401,0.02773,-1.55169,0.0325,-1.42599,2.5106,2.50769,-0.57511,0.43419,-4.9637,0.10461,0.1838,-0.28875,-4.02034,-3.25394,-3.427,-3.11373,-2.00723 0.70761 5.13377 -0.69048 -0.03367 4.91889 -0.07504 -0.38711 6.27017 0.27464 0.8598 4.1431 -0.9518 -1.31371 4.12853 -2.7143 0.08941 5.68863 -1.84773 1.6278 5.69795 -2.46494 0.96911 4.17861 0.86812 -0.91949 6.13939 0.12198 0.51263 6.85497 -0.74634 -1.02485 6.84691 1.22321 0.34721 3.97275 0.47993 1.77794 4.69653 -0.14775 1.13829 3.17564 -1.41554 -1.09187 3.1659 -0.01922 -1.85211 3.94889 -1.62231 -1.97552 4.67871 -1.53077 -0.5884 0.12359 -0.43246 -0.08734 0.29466 -0.06687 1.29128 0.01964 1.18354 1.71794 0.29053 2.13413 0.8866 0.81908 3.05534 1.2239 1.04343 1.90278 -0.44318 1.12831 2.74381 -1.16392 1.62859 0.62608 -0.85091 0.80592 0.40919 -1.8115 1.0344 -0.80974 1.95181 -0.39284 1.50185 2.73387 0.10983,C C C C C H H H H H H H H H H H H O C C C N H C O N H H H,-3.478,43_UracilNeopentane
CC(C)(C)C,O=c1cc[nH]c(=O)[nH]1,0,0,17,12,26569,S66x8,3057369,10,66869624,avdz,0.36863,-1.6892900000000002,-1.75622,-1.13447,-1.58595,-0.5358,-0.5767100000000001,-3.07689,-2.8875900000000003,0.1893,0.35648,-1.81993,-1.83863,-3.30208,0.35681,-1.78808,-1.82493,-3.2562,-1.84316,-1.84863,-3.33532,-3.14602,-1.01032,0.5704199999999999,0.01786,-1.0716,0.02131,-1.00441,1.50956,1.50845,-0.35152,0.2411,-3.94284,0.06476,0.11858,-0.21589,-3.58067,-3.02147,-3.17484,-2.88336,-2.0585 0.70458 5.27735 -0.74176 -0.03671 5.06248 -0.12632 -0.39015 6.41376 0.22337 0.85677 4.28669 -1.00307 -1.31675 4.27212 -2.76557 0.08637 5.83222 -1.899 1.62476 5.84154 -2.51621 0.96607 4.3222 0.81684 -0.92252 6.28298 0.0707 0.50959 6.99856 -0.79761 -1.02789 6.9905 1.17194 0.34417 4.11634 0.42866 1.7749 4.84012 -0.19903 1.13525 3.31923 -1.46681 -1.09491 3.30949 -0.0705 -1.85515 4.09248 -1.67358 -1.97856 4.8223 -1.53077 -0.5884 0.12359 -0.43246 -0.08734 0.29466 -0.06687 1.29128 0.01964 1.18354 1.71794 0.29053 2.13413 0.8866 0.81908 3.05534 1.2239 1.04343 1.90278 -0.44318 1.12831 2.74381 -1.16392 1.62859 0.62608 -0.85091 0.80592 0.40919 -1.8115 1.0344 -0.80974 1.95181 -0.39284 1.50185 2.73387 0.10983,C C C C C H H H H H H H H H H H H O C C C N H C O N H H H,-3.142,43_UracilNeopentane
CC(C)(C)C,O=c1cc[nH]c(=O)[nH]1,0,0,17,12,26569,S66x8,3057369,25,66869625,avdz,-0.14782,-0.92887,-0.97985,-0.61392,-0.8855200000000001,-0.30149000000000004,-0.3261,-2.05654,-1.94874,0.1078,-0.15153,-0.97679,-1.01305,-2.14137,-0.15178,-0.96553,-1.00751,-2.12482,-0.98501,-1.01709,-2.15363,-2.04583,-0.42724,-0.07375,0.00473,-0.41964,0.00596,-0.42708,0.33785,0.33778,-0.09894,0.04308,-2.08486,0.01495,0.03163,-0.12858,-2.3119400000000003,-1.93956,-2.0297,-1.8589,-2.20967 0.69562 5.70068 -0.89293 -0.04567 5.48581 -0.27749 -0.39911 6.83708 0.0722 0.84781 4.71002 -1.15424 -1.3257 4.69544 -2.91674 0.07742 6.25554 -2.05017 1.61581 6.26486 -2.66738 0.95712 4.74552 0.66567 -0.93148 6.7063 -0.08047 0.50064 7.42189 -0.94878 -1.03684 7.41382 1.02077 0.33522 4.53966 0.27749 1.76595 5.26344 -0.3502 1.1263 3.74255 -1.61798 -1.10387 3.73282 -0.22167 -1.8641 4.5158 -1.82475 -1.98752 5.24563 -1.53077 -0.5884 0.12359 -0.43246 -0.08734 0.29466 -0.06687 1.29128 0.01964 1.18354 1.71794 0.29053 2.13413 0.8866 0.81908 3.05534 1.2239 1.04343 1.90278 -0.44318 1.12831 2.74381 -1.16392 1.62859 0.62608 -0.85091 0.80592 0.40919 -1.8115 1.0344 -0.80974 1.95181 -0.39284 1.50185 2.73387 0.10983,C C C C C H H H H H H H H H H H H O C C C N H C O N H H H,-2.055,43_UracilNeopentane
CC(C)(C)C,O=c1cc[nH]c(=O)[nH]1,0,0,17,12,26569,S66x8,3057369,50,66869626,avdz,-0.16171,-0.37983,-0.40982,-0.24218,-0.36779,-0.12448,-0.13544,-0.95136,-0.8961600000000001,0.0552,-0.16105,-0.39235,-0.41903,-0.97244,-0.16115,-0.38982,-0.41763,-0.9686,-0.3942,-0.42006,-0.97531,-0.9201,-0.16692,-0.13719,0.0005099999999999999,-0.14862999999999998,0.0007099999999999999,-0.16762,0.03348,0.03348,-0.02453,0.00269,-0.83859,0.00128,0.00336,-0.07007999999999999,-1.06001,-0.84375,-0.9169,-0.77062,-2.45577 0.68104 6.38984 -1.13903 -0.06025 6.17497 -0.52359 -0.41369 7.52625 -0.1739 0.83323 5.39918 -1.40034 -1.34028 5.38461 -3.16284 0.06284 6.94471 -2.29627 1.60123 6.95403 -2.91348 0.94254 5.43469 0.41957 -0.94606 7.39547 -0.32657 0.48606 8.11105 -1.19488 -1.05142 8.10298 0.77467 0.32064 5.22883 0.03139 1.75137 5.95261 -0.5963 1.11172 4.43172 -1.86408 -1.11845 4.42198 -0.46777 -1.87868 5.20497 -2.07085 -2.0021 5.93479 -1.53077 -0.5884 0.12359 -0.43246 -0.08734 0.29466 -0.06687 1.29128 0.01964 1.18354 1.71794 0.29053 2.13413 0.8866 0.81908 3.05534 1.2239 1.04343 1.90278 -0.44318 1.12831 2.74381 -1.16392 1.62859 0.62608 -0.85091 0.80592 0.40919 -1.8115 1.0344 -0.80974 1.95181 -0.39284 1.50185 2.73387 0.10983,C C C C C H H H H H H H H H H H H O C C C N H C O N H H H,-0.932,43_UracilNeopentane
CC(C)(C)C,O=c1cc[nH]c(=O)[nH]1,0,0,17,12,26569,S66x8,3057369,100,66869627,avdz,-0.05491,-0.0899,-0.09958,-0.05388,-0.08796,-0.02925,-0.03191,-0.24439,-0.22599,0.0184,-0.05458,-0.09178,-0.10074,-0.2471,-0.0546,-0.09126,-0.10049,-0.24636,-0.09216,-0.10093,-0.24766,-0.22926,-0.04898,-0.04883,1e-05,-0.04199,1e-05,-0.04909,0.00053,0.00053,-0.00583,1e-05,-0.20047,1e-05,4e-05,-0.01478,-0.26958000000000004,-0.21529,-0.24614,-0.18108,-2.93672 0.65255 7.73667 -1.61998 -0.08874 7.52179 -1.00454 -0.44218 8.87307 -0.65485 0.80474 6.746 -1.88129 -1.36877 6.73143 -3.64379 0.03434 8.29153 -2.77722 1.57273 8.30085 -3.39443 0.91405 6.78151 -0.06138 -0.97455 8.74229 -0.80752 0.45756 9.45787 -1.67583 -1.07991 9.44981 0.29372 0.29214 6.57565 -0.44956 1.72287 7.29943 -1.07725 1.08322 5.77854 -2.34503 -1.14694 5.7688 -0.94872 -1.90717 6.55179 -2.5518 -2.03059 7.28161 -1.53077 -0.5884 0.12359 -0.43246 -0.08734 0.29466 -0.06687 1.29128 0.01964 1.18354 1.71794 0.29053 2.13413 0.8866 0.81908 3.05534 1.2239 1.04343 1.90278 -0.44318 1.12831 2.74381 -1.16392 1.62859 0.62608 -0.85091 0.80592 0.40919 -1.8115 1.0344 -0.80974 1.95181 -0.39284 1.50185 2.73387 0.10983,C C C C C H H H H H H H H H H H H O C C C N H C O N H H H,-0.235,43_UracilNeopentane
C=C,CCCCC,0,0,6,17,13248,S66x8,3057252,-10,66868684,avdz,3.8404,-2.5005,-2.51126,-1.72649,-2.36302,-0.6641600000000001,-0.67705,-1.17135,-0.91326,0.25809,3.8138,-2.90668,-2.73325,-1.82613,3.82008,-2.8174,-2.70098,-1.69829,-2.9718400000000003,-2.75681,-1.91484,-1.65675,-2.13211,4.5702,0.06854,-2.31362,0.07265,-2.13201,6.629569999999998,6.60703,-0.8205899999999999,0.80493,-6.16195,0.21511,0.35521,-0.74406,-1.8538,-1.51923,-1.71947,-1.2554299999999998,0.6664 0.18381 0.41974 -0.66597 0.18297 0.41961 1.22888 -0.32988 1.18626 1.22804 0.69721 -0.34761 -1.22792 -0.3315 1.1861 -1.22818 0.69565 -0.34775 -2.53274 -0.37807 3.9056 -1.27131 0.4746 3.94142 -3e-05 -0.36296 3.91447 1.27119 0.47463 3.94188 2.53264 -0.37809 3.90606 -2.56224 -0.99109 3.00441 -2.56888 -1.05229 4.76122 -3.43391 0.23294 3.92285 -1.27171 1.0947 4.84081 -1.26292 1.16151 3.09236 -0.00019 -1.04963 4.76631 0.00011 -0.99053 3.01783 1.27146 1.09444 4.84136 1.26299 1.16171 3.09297 2.56226 -0.99095 3.00475 3.43382 0.23284 3.92363 2.56856 -1.05255 4.76156,C C H H H H C C C C C H H H H H H H H H H H H,-1.589,44_EthenePentane
C=C,CCCCC,0,0,6,17,13248,S66x8,3057252,-5,66868685,avdz,2.37677,-2.0066900000000003,-2.00311,-1.39757,-1.89518,-0.53982,-0.5504399999999999,-1.63303,-1.4558,0.17724,2.3662400000000003,-2.28949,-2.16392,-2.08716,2.37047,-2.2278,-2.14057,-1.9979,-2.3345,-2.18096,-2.14922,-1.97198,-1.31907,2.83133,0.04524,-1.43909,0.04833,-1.31541,4.09094,4.08207,-0.46092,0.43701,-4.76732,0.1365,0.23277,-0.45242,-2.09885,-1.85718,-2.004,-1.59187,0.6664 0.18381 0.41974 -0.66597 0.18297 0.41961 1.22888 -0.32988 1.18626 1.22804 0.69721 -0.34761 -1.22792 -0.3315 1.1861 -1.22818 0.69565 -0.34775 -2.53275 -0.38815 4.06054 -1.27132 0.46453 4.09636 -4e-05 -0.37303 4.06941 1.27118 0.46456 4.09682 2.53263 -0.38817 4.06099 -2.56225 -1.00117 3.15935 -2.56889 -1.06237 4.91616 -3.43392 0.22287 4.07778 -1.27172 1.08462 4.99575 -1.26293 1.15144 3.2473 -0.0002 -1.0597 4.92124 0.0001 -1.00061 3.17277 1.27145 1.08437 4.9963 1.26298 1.15163 3.24791 2.56225 -1.00102 3.15968 3.43381 0.22277 4.07857 2.56855 -1.06262 4.9165,C C H H H H C C C C C H H H H H H H H H H H H,-1.918,44_EthenePentane
C=C,CCCCC,0,0,6,17,13248,S66x8,3057252,0,66868686,avdz,1.47581,-1.61987,-1.61027,-1.13446,-1.5297,-0.44043,-0.4492600000000001,-1.7543400000000002,-1.62877,0.12557,1.47329,-1.81789,-1.7274200000000002,-2.07202,1.47606,-1.77503,-1.71036,-2.00933,-1.84916,-1.73987,-2.11574,-1.99018,-0.8220299999999999,1.76335,0.02993,-0.90093,0.03223,-0.8173,2.53436,2.53085,-0.26404,0.2386,-3.73159,0.08644,0.15302000000000002,-0.2782,-2.07871,-1.92042,-2.02279,-1.7619900000000002,0.6664 0.18381 0.41974 -0.66597 0.18297 0.41961 1.22888 -0.32988 1.18626 1.22804 0.69721 -0.34761 -1.22792 -0.3315 1.1861 -1.22818 0.69565 -0.34775 -2.53276 -0.39798 4.21182 -1.27133 0.45469 4.24764 -5e-05 -0.38286 4.2207 1.27117 0.45472 4.2481 2.53262 -0.398 4.21228 -2.56226 -1.011 3.31063 -2.5689 -1.0722 5.06744 -3.43394 0.21304 4.22907 -1.27173 1.07479 5.14704 -1.26294 1.1416 3.39858 -0.00021 -1.06954 5.07253 9e-05 -1.01044 3.32406 1.27144 1.07453 5.14759 1.26297 1.1418 3.3992 2.56224 -1.01086 3.31097 3.4338 0.21293 4.22986 2.56854 -1.07246 5.06778,C C H H H H C C C C C H H H H H H H H H H H H,-1.948,44_EthenePentane
C=C,CCCCC,0,0,6,17,13248,S66x8,3057252,5,66868687,avdz,0.91696,-1.31427,-1.30325,-0.92319,-1.24158,-0.36048,-0.36787,-1.7005599999999998,-1.60829,0.09227,0.9181,-1.45363,-1.38897,-1.9245,0.91985,-1.42372,-1.3764,-1.88028,-1.47546,-1.39815,-1.9555,-1.86323,-0.5150600000000001,1.10145,0.01981,-0.56645,0.0215,-0.51069,1.57365,1.57225,-0.15463,0.13105999999999998,-2.95086,0.05456,0.10081,-0.17459000000000002,-1.93069,-1.81785,-1.90648,-1.7017799999999998,0.6664 0.18381 0.41974 -0.66597 0.18297 0.41961 1.22888 -0.32988 1.18626 1.22804 0.69721 -0.34761 -1.22792 -0.3315 1.1861 -1.22818 0.69565 -0.34775 -2.53278 -0.40764 4.36045 -1.27134 0.44503 4.39627 -7e-05 -0.39253 4.36933 1.27116 0.44506 4.39673 2.53261 -0.40766 4.36091 -2.56227 -1.02066 3.45926 -2.56891 -1.08186 5.21607 -3.43395 0.20337 4.3777 -1.27175 1.06513 5.29566 -1.26295 1.13194 3.54721 -0.00022 -1.0792 5.22116 8e-05 -1.0201 3.47268 1.27143 1.06487 5.29622 1.26296 1.13214 3.54782 2.56223 -1.02052 3.4596 3.43378 0.20327 4.37849 2.56852 -1.08212 5.21641,C C H H H H C C C C C H H H H H H H H H H H H,-1.83,44_EthenePentane
C=C,CCCCC,0,0,6,17,13248,S66x8,3057252,10,66868688,avdz,0.56972,-1.07204,-1.0619,-0.75372,-1.0135,-0.2961,-0.30231,-1.5642200000000002,-1.4936,0.07062,0.57227,-1.17071,-1.12494,-1.72338,0.5733199999999999,-1.14975,-1.11562,-1.69205,-1.18601,-1.13174,-1.74548,-1.67487,-0.32468,0.68995,0.01313,-0.35769,0.01436,-0.32135,0.9801,0.97954,-0.09303,0.07265,-2.35676,0.03435,0.06658,-0.11278,-1.7302400000000002,-1.641,-1.7161099999999998,-1.53308,0.6664 0.18381 0.41974 -0.66597 0.18297 0.41961 1.22888 -0.32988 1.18626 1.22804 0.69721 -0.34761 -1.22792 -0.3315 1.1861 -1.22818 0.69565 -0.34775 -2.53279 -0.41715 4.50664 -1.27135 0.43553 4.54246 -8e-05 -0.40203 4.51551 1.27114 0.43556 4.54292 2.5326 -0.41717 4.50709 -2.56228 -1.03017 3.60545 -2.56892 -1.09137 5.36226 -3.43396 0.19387 4.52388 -1.27176 1.05562 5.44185 -1.26296 1.12244 3.6934 -0.00023 -1.0887 5.36735 6e-05 -1.02961 3.61887 1.27142 1.05537 5.4424 1.26295 1.12263 3.69401 2.56222 -1.03002 3.60578 3.43377 0.19377 4.52467 2.56851 -1.09162 5.3626,C C H H H H C C C C C H H H H H H H H H H H H,-1.648,44_EthenePentane
C=C,CCCCC,0,0,6,17,13248,S66x8,3057252,25,66868689,avdz,0.13368,-0.60025,-0.5957100000000001,-0.41958,-0.56906,-0.16776,-0.17152,-1.06229,-1.02273,0.03955,0.13613,-0.6367,-0.62168,-1.12225,0.13627999999999998,-0.62921,-0.6177199999999999,-1.11065,-0.6421600000000001,-0.62456,-1.13059,-1.09104,-0.08476,0.1705,0.00383,-0.09221,0.00428,-0.0845,0.2414,0.24136,-0.0245,0.01325,-1.26542,0.00847,0.01931,-0.0393,-1.13129,-1.05293,-1.1153,-0.96785,0.6664 0.18381 0.41974 -0.66597 0.18297 0.41961 1.22888 -0.32988 1.18626 1.22804 0.69721 -0.34761 -1.22792 -0.3315 1.1861 -1.22818 0.69565 -0.34775 -2.53282 -0.44497 4.93467 -1.27138 0.4077 4.97049 -0.00011 -0.42985 4.94355 1.27111 0.40773 4.97095 2.53256 -0.44499 4.93513 -2.56231 -1.05799 4.03348 -2.56895 -1.11919 5.79029 -3.43399 0.16604 4.95192 -1.27179 1.0278 5.86988 -1.26299 1.09461 4.12143 -0.00026 -1.11653 5.79538 3e-05 -1.05743 4.0469 1.27139 1.02754 5.87044 1.26292 1.09481 4.12204 2.56219 -1.05785 4.03382 3.43374 0.16594 4.95271 2.56848 -1.11945 5.79063,C C H H H H C C C C C H H H H H H H H H H H H,-1.078,44_EthenePentane
C=C,CCCCC,0,0,6,17,13248,S66x8,3057252,50,66868690,avdz,0.0076799999999999985,-0.25281,-0.25305,-0.17295,-0.23999,-0.07059,-0.07227,-0.49819,-0.47585,0.02234,0.00898,-0.26131,-0.26005,-0.5123800000000001,0.00895,-0.25971,-0.25897,-0.50973,-0.26247,-0.26084,-0.5143300000000001,-0.49199,-0.01157,0.015280000000000004,0.0005,-0.01066,0.00057,-0.01248,0.02585,0.02585,-0.00492,0.00105,-0.5192899999999999,0.00082,0.00241,-0.018330000000000003,-0.52488,-0.45483,-0.5067,-0.39898,0.6664 0.18381 0.41974 -0.66597 0.18297 0.41961 1.22888 -0.32988 1.18626 1.22804 0.69721 -0.34761 -1.22792 -0.3315 1.1861 -1.22818 0.69565 -0.34775 -2.53287 -0.48988 5.6254 -1.27143 0.3628 5.66122 -0.00016 -0.47476 5.63427 1.27106 0.36283 5.66168 2.53251 -0.4899 5.62585 -2.56236 -1.1029 4.72421 -2.569 -1.1641 6.48102 -3.43404 0.12114 5.64265 -1.27184 0.98289 6.56061 -1.26305 1.04971 4.81216 -0.00031 -1.16143 6.48611 -2e-05 -1.10234 4.73763 1.27133 0.98264 6.56116 1.26287 1.0499 4.81277 2.56214 -1.10275 4.72455 3.43369 0.12104 5.64343 2.56843 -1.16435 6.48136,C C H H H H C C C C C H H H H H H H H H H H H,-0.49,44_EthenePentane
